startup_name,industry,funding,founder_experience,employees,location,age,revenue,success
Startup_15564,AI,NaN,8.0,,USA,,87799.0,0
Startup_15565,Ecommerce,,,497.0,Germany,,829296.0,1
Startup_15566,Ecommerce,NaN,19.0,,,,,1
Startup_15567,CleanTech,NaN,5.0,,UK,7.0,587499.0,0
Startup_15568,Fintech,967071,16.0,,,7.0,794292.0,1
Startup_15569,CleanTech,NaN,9.0,,India,,,0
Startup_15570,Fintech,NaN,14.0,472.0,India,12.0,,1
Startup_15571,Health,abc,,136.0,India,1.0,300468.0,0
Startup_15572,Ecommerce,1760946,,376.0,UK,13.0,,1
Startup_15573,AI,,16.0,316.0,Canada,,,0
Startup_15574,CleanTech,,,347.0,Canada,,,0
Startup_15575,Health,283717,,,UK,7.0,389492.0,1
Startup_15576,Edtech,abc,,446.0,India,,,0
Startup_15577,Edtech,abc,13.0,,UK,,,0
Startup_15578,Ecommerce,NaN,14.0,444.0,USA,7.0,,1
Startup_15579,AI,1187704,11.0,,,11.0,433677.0,1
Startup_15580,Edtech,972798,17.0,,India,3.0,,1
Startup_15581,AI,,,392.0,India,,,0
Startup_15582,Edtech,abc,17.0,,Canada,,639063.0,1
Startup_15583,CleanTech,,,224.0,USA,8.0,,0
Startup_15584,CleanTech,NaN,7.0,141.0,India,6.0,963875.0,0
Startup_15585,Health,abc,4.0,485.0,Germany,6.0,99298.0,1
Startup_15586,AI,NaN,,139.0,Germany,,,1
Startup_15587,CleanTech,,15.0,194.0,India,,,0
Startup_15588,Edtech,615624,,22.0,Canada,3.0,,1
Startup_15589,Health,183491,,,India,9.0,,1
Startup_15590,Fintech,NaN,9.0,,,13.0,,0
Startup_15591,CleanTech,abc,14.0,,Canada,,,1
Startup_15592,Fintech,abc,10.0,9.0,India,,670635.0,1
Startup_15593,Health,,15.0,284.0,USA,,,0
Startup_15594,Ecommerce,NaN,8.0,,USA,4.0,701900.0,1
Startup_15595,Ecommerce,abc,15.0,,Canada,,,0
Startup_15596,Fintech,NaN,18.0,,,6.0,,0
Startup_15597,Health,1904591,6.0,,Canada,,,1
Startup_15598,Fintech,NaN,,,India,,981275.0,1
Startup_15599,CleanTech,abc,,,India,10.0,,0
Startup_15600,CleanTech,113056,,325.0,Germany,2.0,,1
Startup_15601,Fintech,328733,17.0,131.0,India,2.0,822879.0,0
Startup_15602,Health,,,,Canada,9.0,523640.0,1
Startup_15603,Fintech,1880507,16.0,,UK,,,0
Startup_15604,Fintech,,,,Germany,,893896.0,0
Startup_15605,Ecommerce,,17.0,16.0,UK,,,1
Startup_15606,CleanTech,718931,,,Canada,,,1
Startup_15607,Fintech,abc,9.0,175.0,Canada,4.0,,0
Startup_15608,Health,,17.0,,,,,0
Startup_15609,Ecommerce,193316,13.0,,USA,,,0
Startup_15610,CleanTech,1612205,,172.0,Germany,,,0
Startup_15611,AI,NaN,12.0,,USA,,585517.0,0
Startup_15612,Fintech,NaN,,81.0,,,,1
Startup_15613,Fintech,NaN,,,USA,10.0,513171.0,1
Startup_15614,CleanTech,NaN,14.0,17.0,India,,769885.0,0
Startup_15615,AI,NaN,9.0,55.0,UK,3.0,,1
Startup_15616,Edtech,,,210.0,Germany,2.0,,0
Startup_15617,AI,abc,17.0,,USA,,,1
Startup_15618,AI,680235,,98.0,Canada,10.0,,1
Startup_15619,Fintech,94604,,172.0,India,,,1
Startup_15620,AI,NaN,,360.0,UK,,415504.0,0
Startup_15621,Fintech,abc,11.0,,UK,11.0,447193.0,0
Startup_15622,Fintech,abc,1.0,,Canada,11.0,307800.0,1
Startup_15623,AI,393746,2.0,,,10.0,183095.0,0
Startup_15624,CleanTech,,,,,,231909.0,1
Startup_15625,AI,,,,Canada,2.0,276181.0,1
Startup_15626,Ecommerce,,,429.0,,,,1
Startup_15627,AI,NaN,,,USA,,790905.0,1
Startup_15628,Fintech,NaN,19.0,,Canada,,,0
Startup_15629,CleanTech,NaN,,364.0,India,,581734.0,0
Startup_15630,Fintech,NaN,,73.0,India,4.0,21699.0,1
Startup_15631,Health,NaN,19.0,,UK,,,1
Startup_15632,CleanTech,,6.0,,India,1.0,666404.0,0
Startup_15633,Ecommerce,,9.0,,Germany,9.0,,0
Startup_15634,Edtech,abc,,272.0,Canada,5.0,,0
Startup_15635,Fintech,1697367,2.0,,UK,,,1
Startup_15636,AI,abc,,,USA,,136932.0,0
Startup_15637,Edtech,abc,17.0,435.0,Canada,11.0,741774.0,0
Startup_15638,Fintech,,,281.0,Germany,,,1
Startup_15639,CleanTech,,,,USA,8.0,,0
Startup_15640,Health,1674611,,334.0,UK,8.0,,0
Startup_15641,Edtech,abc,,,India,2.0,,0
Startup_15642,Ecommerce,,15.0,,Canada,,192651.0,1
Startup_15643,Health,abc,,67.0,UK,4.0,878184.0,0
Startup_15644,CleanTech,,5.0,21.0,,,390938.0,1
Startup_15645,Edtech,abc,3.0,,India,6.0,508628.0,0
Startup_15646,AI,,,,Canada,9.0,851762.0,1
Startup_15647,Ecommerce,NaN,15.0,31.0,Germany,10.0,,0
Startup_15648,CleanTech,NaN,,196.0,India,,,1
Startup_15649,Edtech,,,,USA,,,0
Startup_15650,CleanTech,NaN,,234.0,India,,,1
Startup_15651,CleanTech,abc,10.0,276.0,Germany,7.0,,1
Startup_15652,Fintech,,13.0,,Germany,10.0,,1
Startup_15653,Fintech,1623037,,,India,,,1
Startup_15654,Health,64389,,,Germany,12.0,309206.0,0
Startup_15655,Health,198237,17.0,176.0,UK,6.0,163033.0,1
Startup_15656,Ecommerce,NaN,12.0,437.0,,,,1
Startup_15657,AI,abc,,,UK,14.0,54627.0,1
Startup_15658,Edtech,NaN,,,Germany,,,0
Startup_15659,CleanTech,,7.0,445.0,Germany,,,0
Startup_15660,Health,1261070,,,UK,,,0
Startup_15661,Ecommerce,NaN,,334.0,Canada,3.0,,1
Startup_15662,Fintech,NaN,3.0,35.0,USA,12.0,,0
Startup_15663,CleanTech,NaN,,60.0,Canada,3.0,,1
Startup_15664,Ecommerce,abc,7.0,,Canada,,95957.0,1
Startup_15665,Fintech,NaN,,366.0,UK,3.0,,0
Startup_15666,AI,NaN,,171.0,Germany,,,0
Startup_15667,Edtech,NaN,6.0,244.0,UK,,,1
Startup_15668,Edtech,381216,15.0,,USA,,,1
Startup_15669,AI,1913794,,435.0,,,,1
Startup_15670,Ecommerce,788137,14.0,,India,3.0,825172.0,0
Startup_15671,Edtech,NaN,,486.0,UK,14.0,573665.0,0
Startup_15672,AI,NaN,16.0,439.0,Canada,4.0,,1
Startup_15673,Health,697914,17.0,,UK,7.0,,1
Startup_15674,CleanTech,NaN,,445.0,,11.0,,1
Startup_15675,Ecommerce,NaN,16.0,19.0,India,10.0,,1
Startup_15676,Health,1748959,6.0,180.0,USA,4.0,,1
Startup_15677,Edtech,NaN,,391.0,Germany,,66632.0,1
Startup_15678,Health,abc,16.0,,India,3.0,189095.0,0
Startup_15679,CleanTech,abc,14.0,,Canada,,,0
Startup_15680,Fintech,1099487,,,India,,,1
Startup_15681,Health,abc,,,India,,,1
Startup_15682,AI,,19.0,,UK,,934732.0,1
Startup_15683,AI,abc,,,Germany,12.0,229401.0,0
Startup_15684,Edtech,NaN,,,UK,3.0,,0
Startup_15685,Fintech,NaN,,,Canada,7.0,,1
Startup_15686,Ecommerce,679105,9.0,418.0,,3.0,,0
Startup_15687,AI,NaN,,136.0,UK,,553859.0,1
Startup_15688,Ecommerce,1284715,,246.0,UK,2.0,,0
Startup_15689,Fintech,abc,3.0,286.0,USA,,524332.0,1
Startup_15690,Ecommerce,abc,13.0,380.0,UK,11.0,607011.0,0
Startup_15691,Fintech,abc,,,USA,,755945.0,1
Startup_15692,CleanTech,abc,,23.0,,14.0,801678.0,1
Startup_15693,Ecommerce,649592,,,,,,0
Startup_15694,Health,,17.0,,UK,,990120.0,1
Startup_15695,CleanTech,,,,Canada,,,0
Startup_15696,Health,,,465.0,,,505809.0,0
Startup_15697,AI,,19.0,477.0,Germany,,,0
Startup_15698,CleanTech,1683051,13.0,400.0,Canada,,272763.0,0
Startup_15699,CleanTech,abc,,,UK,6.0,105332.0,1
Startup_15700,Health,,,48.0,Canada,,288055.0,0
Startup_15701,Health,117757,17.0,265.0,Canada,,,1
Startup_15702,Edtech,365881,,100.0,Canada,10.0,,0
Startup_15703,Edtech,NaN,,,USA,11.0,,1
Startup_15704,Ecommerce,abc,16.0,220.0,India,,,0
Startup_15705,Ecommerce,346876,12.0,417.0,USA,,775745.0,0
Startup_15706,CleanTech,abc,,,Canada,,470233.0,0
Startup_15707,Health,,,290.0,Germany,12.0,853692.0,1
Startup_15708,Fintech,abc,11.0,237.0,UK,,670224.0,1
Startup_15709,Ecommerce,924322,,,India,2.0,642632.0,0
Startup_15710,Ecommerce,abc,7.0,,,10.0,,1
Startup_15711,Edtech,abc,,296.0,USA,12.0,,1
Startup_15712,Ecommerce,,,,Canada,7.0,,1
Startup_15713,AI,NaN,19.0,498.0,Germany,,,1
Startup_15714,AI,NaN,,,USA,8.0,,1
Startup_15715,Edtech,1560316,17.0,,USA,6.0,589469.0,1
Startup_15716,CleanTech,,18.0,,USA,,,1
Startup_15717,CleanTech,1755740,,,USA,,,0
Startup_15718,Ecommerce,1297826,,357.0,USA,,,1
Startup_15719,CleanTech,NaN,3.0,263.0,India,,,0
Startup_15720,Fintech,NaN,11.0,,USA,2.0,988403.0,0
Startup_15721,CleanTech,abc,4.0,,UK,14.0,,1
Startup_15722,Edtech,NaN,14.0,51.0,USA,,,0
Startup_15723,Health,NaN,9.0,,USA,5.0,691279.0,0
Startup_15724,Edtech,608262,,,UK,5.0,551240.0,0
Startup_15725,Fintech,160253,10.0,476.0,UK,,,1
Startup_15726,Ecommerce,NaN,,148.0,Germany,,,1
Startup_15727,AI,1516732,,,USA,,,0
Startup_15728,Health,,,,USA,,,1
Startup_15729,Health,abc,,196.0,Canada,,21791.0,1
Startup_15730,Fintech,,,379.0,Canada,,420798.0,1
Startup_15731,AI,abc,,,USA,,673460.0,0
Startup_15732,Edtech,NaN,9.0,99.0,Germany,9.0,,1
Startup_15733,Fintech,abc,,,Germany,,864290.0,1
Startup_15734,Ecommerce,,,,Germany,13.0,,0
Startup_15735,CleanTech,,,,India,13.0,937118.0,1
Startup_15736,Ecommerce,abc,,338.0,Germany,,986762.0,0
Startup_15737,Ecommerce,1284611,,266.0,USA,8.0,768071.0,1
Startup_15738,Fintech,NaN,,494.0,,1.0,982626.0,1
Startup_15739,AI,,13.0,,USA,4.0,544109.0,0
Startup_15740,CleanTech,NaN,,,India,,,1
Startup_15741,Edtech,NaN,6.0,,Germany,2.0,285545.0,0
Startup_15742,Edtech,1081006,11.0,47.0,India,,,0
Startup_15743,Fintech,abc,17.0,350.0,UK,,,0
Startup_15744,CleanTech,,,,Canada,,,1
Startup_15745,Fintech,NaN,,433.0,India,13.0,,0
Startup_15746,Ecommerce,1832906,18.0,,,3.0,619819.0,1
Startup_15747,Ecommerce,,19.0,,UK,,,0
Startup_15748,Ecommerce,NaN,,,Canada,10.0,,0
Startup_15749,Ecommerce,1844510,,,,,293773.0,0
Startup_15750,Health,NaN,,398.0,India,,929578.0,0
Startup_15751,Edtech,NaN,6.0,45.0,,9.0,829384.0,1
Startup_15752,Ecommerce,NaN,,259.0,,,,1
Startup_15753,CleanTech,NaN,,451.0,India,,,1
Startup_15754,Health,,,,Germany,11.0,,0
Startup_15755,Health,,,462.0,Germany,,363266.0,0
Startup_15756,AI,NaN,8.0,12.0,Canada,9.0,135783.0,1
Startup_15757,Edtech,NaN,,50.0,Canada,6.0,,0
Startup_15758,AI,438011,5.0,486.0,USA,9.0,963530.0,0
Startup_15759,Health,NaN,,,Germany,,,1
Startup_15760,Ecommerce,abc,,68.0,,,462417.0,0
Startup_15761,Fintech,abc,,,USA,6.0,,0
Startup_15762,Ecommerce,1353032,5.0,297.0,Germany,,,0
Startup_15763,Health,NaN,10.0,,UK,6.0,940361.0,1
Startup_15764,AI,,,490.0,Germany,7.0,,0
Startup_15765,AI,1734535,,,Germany,,,0
Startup_15766,AI,1218778,7.0,,USA,2.0,621075.0,0
Startup_15767,Ecommerce,abc,,,India,7.0,,0
Startup_15768,Fintech,1031598,,,Canada,,,0
Startup_15769,AI,NaN,,,,,585094.0,1
Startup_15770,AI,,,388.0,USA,,984342.0,1
Startup_15771,CleanTech,NaN,14.0,128.0,UK,9.0,678341.0,0
Startup_15772,Edtech,,9.0,363.0,,,952895.0,1
Startup_15773,Health,,,464.0,USA,7.0,,1
Startup_15774,AI,NaN,,474.0,USA,,,1
Startup_15775,CleanTech,NaN,,41.0,Germany,,58972.0,1
Startup_15776,Health,abc,1.0,,Germany,6.0,960411.0,1
Startup_15777,Edtech,NaN,,,Germany,7.0,67502.0,0
Startup_15778,Edtech,NaN,,421.0,India,9.0,153048.0,1
Startup_15779,Fintech,,,,,,41877.0,1
Startup_15780,Fintech,NaN,,,USA,,,0
Startup_15781,Health,100812,,,India,7.0,749499.0,0
Startup_15782,Edtech,NaN,,7.0,Germany,,56848.0,0
Startup_15783,Health,529362,,,India,14.0,937414.0,1
Startup_15784,Health,707333,16.0,21.0,India,11.0,139139.0,0
Startup_15785,Edtech,abc,3.0,378.0,Canada,11.0,,1
Startup_15786,AI,abc,,349.0,,,,0
Startup_15787,Edtech,abc,2.0,294.0,Germany,6.0,860085.0,0
Startup_15788,Fintech,387268,2.0,52.0,Germany,,663292.0,1
Startup_15789,Health,abc,,471.0,Germany,,,1
Startup_15790,Edtech,,9.0,,India,,,1
Startup_15791,Ecommerce,,17.0,362.0,India,,333777.0,1
Startup_15792,Edtech,424568,1.0,232.0,USA,6.0,905245.0,1
Startup_15793,Edtech,abc,,484.0,Germany,,,0
Startup_15794,Fintech,abc,,350.0,,,781670.0,1
Startup_15795,CleanTech,abc,9.0,,Germany,,,0
Startup_15796,Fintech,NaN,9.0,200.0,,,419781.0,0
Startup_15797,CleanTech,abc,17.0,,UK,,,0
Startup_15798,Edtech,abc,,,USA,,362325.0,1
Startup_15799,AI,,,383.0,Germany,2.0,,0
Startup_15800,AI,616650,,232.0,Germany,1.0,126329.0,0
Startup_15801,Ecommerce,abc,,263.0,USA,12.0,387075.0,1
Startup_15802,Ecommerce,NaN,,,India,,,0
Startup_15803,Fintech,,8.0,,USA,9.0,722926.0,1
Startup_15804,CleanTech,,15.0,422.0,UK,4.0,,0
Startup_15805,Health,NaN,,91.0,India,14.0,285254.0,0
Startup_15806,Health,NaN,18.0,,Germany,12.0,330989.0,1
Startup_15807,AI,NaN,6.0,475.0,India,,,1
Startup_15808,CleanTech,101794,19.0,179.0,,,271115.0,0
Startup_15809,AI,547185,11.0,145.0,UK,,498744.0,1
Startup_15810,Edtech,,,,India,,,1
Startup_15811,Ecommerce,,,437.0,UK,,398753.0,0
Startup_15812,Fintech,,13.0,42.0,UK,,,0
Startup_15813,Fintech,1719947,4.0,,Canada,,319789.0,1
Startup_15814,Edtech,,,,UK,7.0,,0
Startup_15815,Edtech,abc,11.0,,India,2.0,,0
Startup_15816,Ecommerce,NaN,12.0,298.0,USA,,928382.0,0
Startup_15817,Edtech,abc,4.0,385.0,USA,14.0,,1
Startup_15818,AI,,17.0,,USA,,577796.0,0
Startup_15819,Edtech,1894506,9.0,285.0,UK,,234367.0,1
Startup_15820,Fintech,1877531,,318.0,,,768521.0,0
Startup_15821,AI,abc,,,,5.0,,0
Startup_15822,Edtech,,13.0,,,13.0,,0
Startup_15823,AI,414290,,,Germany,,57551.0,1
Startup_15824,Ecommerce,NaN,,,Canada,1.0,913888.0,1
Startup_15825,AI,NaN,4.0,379.0,Canada,,,1
Startup_15826,Ecommerce,abc,5.0,,Canada,4.0,424093.0,1
Startup_15827,Edtech,NaN,,157.0,,5.0,,1
Startup_15828,CleanTech,1490528,15.0,,,,,0
Startup_15829,Health,617516,4.0,310.0,Germany,,,1
Startup_15830,Edtech,,8.0,466.0,UK,1.0,784513.0,1
Startup_15831,Edtech,abc,,,Canada,,,1
Startup_15832,Edtech,NaN,6.0,172.0,Germany,,642923.0,1
Startup_15833,Ecommerce,786196,,,USA,,,0
Startup_15834,Edtech,NaN,,,Germany,,,1
Startup_15835,Health,abc,19.0,444.0,UK,,,0
Startup_15836,CleanTech,NaN,6.0,,India,7.0,741189.0,0
Startup_15837,CleanTech,NaN,13.0,,UK,,,0
Startup_15838,Ecommerce,abc,,415.0,USA,13.0,48531.0,0
Startup_15839,CleanTech,abc,10.0,,,,647471.0,1
Startup_15840,Ecommerce,,3.0,,UK,1.0,,1
Startup_15841,CleanTech,,,357.0,Germany,,,0
Startup_15842,Health,NaN,4.0,116.0,USA,5.0,,1
Startup_15843,Fintech,abc,,,,6.0,,1
Startup_15844,Health,abc,,,,10.0,993865.0,1
Startup_15845,CleanTech,1681218,16.0,419.0,,,754550.0,1
Startup_15846,Health,abc,8.0,,India,,638528.0,0
Startup_15847,Fintech,abc,,,Germany,2.0,151319.0,1
Startup_15848,Fintech,abc,15.0,362.0,India,,,0
Startup_15849,Fintech,abc,19.0,,India,,405880.0,1
Startup_15850,CleanTech,1904361,,,UK,,550608.0,0
Startup_15851,Fintech,NaN,10.0,67.0,,6.0,817468.0,0
Startup_15852,Health,NaN,11.0,,USA,14.0,,1
Startup_15853,Health,abc,7.0,,,9.0,,1
Startup_15854,Health,890325,13.0,290.0,USA,,792818.0,0
Startup_15855,AI,NaN,8.0,,UK,,229679.0,1
Startup_15856,Edtech,,,,Germany,,,1
Startup_15857,Health,abc,,,USA,,,1
Startup_15858,Health,NaN,,114.0,India,,,0
Startup_15859,CleanTech,1815999,5.0,,,,106793.0,1
Startup_15860,Ecommerce,1476075,6.0,366.0,USA,,,0
Startup_15861,CleanTech,861808,5.0,230.0,Germany,,667341.0,1
Startup_15862,CleanTech,abc,13.0,59.0,UK,,798949.0,0
Startup_15863,Fintech,,19.0,285.0,Canada,,185654.0,1
Startup_15864,Health,abc,14.0,209.0,Germany,12.0,682507.0,1
Startup_15865,AI,914683,13.0,,UK,1.0,174568.0,1
Startup_15866,Ecommerce,NaN,,234.0,India,10.0,603581.0,1
Startup_15867,Fintech,365680,1.0,,India,6.0,,0
Startup_15868,Ecommerce,abc,,,USA,14.0,,0
Startup_15869,Ecommerce,1843186,,,UK,,145164.0,1
Startup_15870,Health,,,,,1.0,431227.0,1
Startup_15871,AI,,3.0,407.0,,6.0,,0
Startup_15872,Ecommerce,1359663,5.0,,USA,5.0,158290.0,0
Startup_15873,Edtech,1862533,11.0,453.0,Canada,14.0,,1
Startup_15874,AI,NaN,,,India,,,0
Startup_15875,Ecommerce,abc,,124.0,UK,11.0,,0
Startup_15876,AI,abc,,232.0,Canada,5.0,653441.0,0
Startup_15877,Health,abc,,79.0,UK,12.0,715956.0,1
Startup_15878,AI,1941663,4.0,11.0,Canada,,,0
Startup_15879,Fintech,abc,13.0,338.0,UK,11.0,,1
Startup_15880,Health,abc,,,Canada,3.0,,0
Startup_15881,Health,,,,Germany,11.0,,1
Startup_15882,Edtech,,8.0,223.0,India,14.0,29401.0,1
Startup_15883,Edtech,1195419,11.0,56.0,USA,13.0,753519.0,1
Startup_15884,Health,NaN,,,Germany,2.0,231792.0,0
Startup_15885,AI,NaN,,,Canada,7.0,614891.0,0
Startup_15886,Health,NaN,,33.0,UK,12.0,,0
Startup_15887,Edtech,1435428,7.0,,India,5.0,,0
Startup_15888,Fintech,abc,2.0,217.0,Germany,8.0,671952.0,0
Startup_15889,Fintech,334986,13.0,,USA,,966041.0,0
Startup_15890,Health,abc,,371.0,USA,,,1
Startup_15891,Edtech,924292,1.0,,,,,0
Startup_15892,Fintech,NaN,14.0,34.0,India,5.0,999206.0,0
Startup_15893,Health,abc,,482.0,UK,11.0,46361.0,0
Startup_15894,Fintech,1189534,4.0,462.0,Canada,,762918.0,1
Startup_15895,Health,,11.0,367.0,UK,,755728.0,1
Startup_15896,Edtech,abc,,,Germany,,,0
Startup_15897,AI,abc,18.0,121.0,India,4.0,211484.0,0
Startup_15898,Health,abc,5.0,,Canada,,,1
Startup_15899,Health,abc,19.0,,Germany,14.0,,1
Startup_15900,CleanTech,,19.0,,Canada,10.0,777086.0,1
Startup_15901,Health,,,183.0,Canada,4.0,,0
Startup_15902,Ecommerce,abc,4.0,,India,9.0,,0
Startup_15903,Edtech,abc,19.0,123.0,UK,8.0,,1
Startup_15904,Fintech,,16.0,,USA,,893138.0,1
Startup_15905,Edtech,,,31.0,UK,7.0,863454.0,0
Startup_15906,Edtech,1515194,6.0,167.0,Germany,,108069.0,1
Startup_15907,Edtech,NaN,19.0,22.0,USA,4.0,,0
Startup_15908,Fintech,NaN,3.0,,Canada,6.0,484377.0,1
Startup_15909,Health,,,,Canada,5.0,,1
Startup_15910,CleanTech,abc,17.0,163.0,USA,,604212.0,1
Startup_15911,Ecommerce,,5.0,,Germany,,,1
Startup_15912,Fintech,NaN,,,Germany,5.0,,0
Startup_15913,Fintech,1352117,,,UK,,,1
Startup_15914,Edtech,,,462.0,,,287554.0,1
Startup_15915,Edtech,NaN,,,,14.0,,1
Startup_15916,Fintech,1836703,11.0,,UK,,904103.0,1
Startup_15917,Health,1989920,,,Germany,,,0
Startup_15918,Health,,7.0,,USA,2.0,,1
Startup_15919,AI,1534888,,,India,,332486.0,0
Startup_15920,Ecommerce,NaN,,400.0,Canada,,180333.0,1
Startup_15921,CleanTech,,,,Germany,,,1
Startup_15922,Ecommerce,NaN,13.0,,India,6.0,677127.0,1
Startup_15923,Edtech,NaN,,461.0,India,,762058.0,1
Startup_15924,Health,,1.0,331.0,Canada,6.0,,1
Startup_15925,Fintech,abc,17.0,21.0,Germany,,,1
Startup_15926,Edtech,,7.0,,,,185432.0,1
Startup_15927,Health,NaN,,,,3.0,461883.0,0
Startup_15928,Health,,,319.0,Canada,,893660.0,0
Startup_15929,CleanTech,NaN,,,USA,,,1
Startup_15930,CleanTech,1786159,,,UK,,,0
Startup_15931,Health,685355,,,UK,7.0,,0
Startup_15932,Fintech,NaN,6.0,392.0,USA,9.0,973100.0,0
Startup_15933,Edtech,NaN,,319.0,Canada,,257058.0,1
Startup_15934,Fintech,NaN,,,USA,,,1
Startup_15935,Ecommerce,889319,9.0,202.0,USA,,,1
Startup_15936,Fintech,NaN,6.0,,Canada,,,0
Startup_15937,AI,NaN,12.0,285.0,,,573489.0,0
Startup_15938,CleanTech,NaN,,227.0,USA,,790816.0,1
Startup_15939,Edtech,790366,,184.0,UK,2.0,976323.0,0
Startup_15940,Fintech,,14.0,,India,3.0,730445.0,0
Startup_15941,Fintech,NaN,1.0,,UK,14.0,,0
Startup_15942,Edtech,,16.0,,India,11.0,887574.0,1
Startup_15943,AI,abc,,,Germany,,,0
Startup_15944,Edtech,NaN,11.0,137.0,India,,892318.0,1
Startup_15945,Health,,16.0,,UK,8.0,251887.0,1
Startup_15946,CleanTech,NaN,,,USA,11.0,,0
Startup_15947,Ecommerce,,,433.0,India,12.0,425513.0,0
Startup_15948,Fintech,abc,,,Germany,8.0,35183.0,1
Startup_15949,Edtech,,,,USA,12.0,,0
Startup_15950,Ecommerce,,7.0,,Canada,,,0
Startup_15951,CleanTech,,18.0,372.0,UK,3.0,,1
Startup_15952,AI,abc,,102.0,Canada,11.0,543808.0,1
Startup_15953,Ecommerce,,,,India,,751082.0,0
Startup_15954,Health,NaN,10.0,447.0,UK,6.0,474683.0,0
Startup_15955,CleanTech,NaN,10.0,,India,,860509.0,1
Startup_15956,Fintech,1813935,18.0,185.0,Germany,,,0
Startup_15957,Edtech,811488,17.0,477.0,India,10.0,,0
Startup_15958,AI,926872,12.0,240.0,,,283608.0,0
Startup_15959,Fintech,,19.0,11.0,Germany,4.0,,1
Startup_15960,Ecommerce,abc,9.0,,India,,545714.0,1
Startup_15961,Edtech,,3.0,68.0,,11.0,690507.0,1
Startup_15962,CleanTech,abc,17.0,,India,9.0,366978.0,1
Startup_15963,Fintech,NaN,,191.0,USA,14.0,,1
Startup_15964,Ecommerce,,,466.0,India,,942854.0,0
Startup_15965,CleanTech,abc,,,India,11.0,,0
Startup_15966,AI,,,,India,14.0,569840.0,1
Startup_15967,Health,830594,12.0,53.0,UK,6.0,,0
Startup_15968,Health,NaN,15.0,,,,248118.0,0
Startup_15969,Fintech,abc,,,USA,12.0,389862.0,1
Startup_15970,Ecommerce,,,407.0,India,13.0,524929.0,1
Startup_15971,Edtech,NaN,,454.0,,,217348.0,0
Startup_15972,Health,984358,2.0,136.0,,7.0,835868.0,1
Startup_15973,Health,,9.0,,UK,,394071.0,0
Startup_15974,Edtech,1538075,,452.0,USA,,504444.0,1
Startup_15975,Health,NaN,,194.0,Canada,,745887.0,0
Startup_15976,Edtech,NaN,18.0,,India,11.0,259496.0,0
Startup_15977,Ecommerce,abc,18.0,,Germany,3.0,,0
Startup_15978,Edtech,,17.0,103.0,UK,5.0,234984.0,0
Startup_15979,CleanTech,1244960,,170.0,India,12.0,301041.0,1
Startup_15980,Ecommerce,,,,,,369392.0,0
Startup_15981,Ecommerce,NaN,10.0,262.0,Germany,1.0,416778.0,0
Startup_15982,Health,,6.0,,USA,,463624.0,1
Startup_15983,CleanTech,abc,9.0,17.0,India,,934936.0,0
Startup_15984,Ecommerce,,,220.0,India,3.0,,1
Startup_15985,CleanTech,NaN,4.0,257.0,Germany,,,0
Startup_15986,Health,NaN,,,,11.0,84195.0,1
Startup_15987,Edtech,,,,Canada,,819984.0,1
Startup_15988,Fintech,NaN,13.0,405.0,India,,,1
Startup_15989,CleanTech,,19.0,,India,4.0,,0
Startup_15990,Edtech,abc,,116.0,UK,,,1
Startup_15991,Edtech,abc,17.0,206.0,Canada,9.0,800132.0,1
Startup_15992,Edtech,1653447,15.0,,,,,1
Startup_15993,Fintech,222791,15.0,,Canada,8.0,128090.0,0
Startup_15994,Edtech,801394,,,UK,12.0,,1
Startup_15995,CleanTech,,12.0,375.0,Canada,7.0,,1
Startup_15996,Health,NaN,2.0,,India,13.0,867347.0,0
Startup_15997,AI,418209,10.0,433.0,Canada,5.0,338102.0,1
Startup_15998,Fintech,NaN,1.0,,,13.0,,0
Startup_15999,Fintech,NaN,,22.0,USA,,,0
Startup_16000,Ecommerce,NaN,,426.0,USA,,,1
Startup_16001,Edtech,NaN,13.0,,India,11.0,,1
Startup_16002,Ecommerce,,,,UK,,247478.0,1
Startup_16003,AI,NaN,15.0,426.0,,,,0
Startup_16004,Fintech,NaN,13.0,218.0,USA,,383968.0,0
Startup_16005,CleanTech,abc,,14.0,Canada,14.0,500331.0,0
Startup_16006,Edtech,abc,,,Canada,,,1
Startup_16007,Health,1325171,,382.0,India,,,0
Startup_16008,Edtech,abc,6.0,80.0,India,,420472.0,1
Startup_16009,CleanTech,NaN,19.0,,USA,6.0,878717.0,0
Startup_16010,AI,946312,19.0,,USA,,37686.0,0
Startup_16011,Edtech,511827,,,India,6.0,30152.0,0
Startup_16012,Fintech,abc,,465.0,Germany,1.0,,0
Startup_16013,Ecommerce,NaN,,,Canada,,,1
Startup_16014,Ecommerce,abc,8.0,,,,297935.0,0
Startup_16015,Edtech,1546782,13.0,144.0,Germany,7.0,218254.0,0
Startup_16016,Ecommerce,NaN,,,,,,0
Startup_16017,Health,,11.0,218.0,Canada,4.0,,1
Startup_16018,Ecommerce,,,408.0,UK,10.0,,0
Startup_16019,Edtech,,,207.0,Canada,,,1
Startup_16020,Ecommerce,abc,10.0,,Germany,,,1
Startup_16021,Fintech,abc,,41.0,UK,,113062.0,0
Startup_16022,Health,abc,,,Germany,12.0,714989.0,0
Startup_16023,Health,abc,,,Germany,11.0,718142.0,1
Startup_16024,Ecommerce,108538,11.0,,Canada,1.0,612627.0,1
Startup_16025,Health,1169411,,,Germany,,,1
Startup_16026,Fintech,,,,Canada,,811094.0,1
